ID,DATE,ELEMENT,DATA_VALUE,M_FLAG,Q_FLAG,S_FLAG,OBS_TIME
USW0071311,20210602,SNOW,19,,,K,
USW0071311,20210604,TMIN,39,,,W,0700
USW0071311,20210604,SNWD,11,,,W,1700
USW0071311,20210604,SNOW,8,,,W,1700
USW0071311,20210606,SNOW,5,,,X,0800
USW0071311,20210606,SNWD,11,,,W,0800
USW0071311,20210606,TMIN,-21,,,X,0800
USW0071311,20210609,TMAX,241,,,N,0700
USW0071311,20210609,SNOW,0,,,N,0800
USW0071311,20210609,PRCP,4,,,X,0700
USW0071311,20210610,TMIN,-14,,,X,0700
USW0071311,20210610,SNWD,13,,,X,0700
USW0071311,20210610,TMAX,155,,,W,0700
USW0071311,20210611,SNOW,0,,,X,1700
USW0071311,20210611,PRCP,35,,,W,1800
USW0071311,20210611,TMIN,29,,,X,1700
USW0071311,20210611,TMAX,232,,,K,0800
USW0071311,20210615,SNWD,21,,,N,0800
USW0071311,20210615,TMAX,199,,,X,0800
USW0071311,20210615,SNOW,18,,,X,
USW0071311,20210615,TMIN,28,,,X,1700
USW0071311,20210616,TMIN,50,,,7,0700
USW0071311,20210616,PRCP,4,,,W,
USW0071311,20210618,TMAX,187,,,W,
USW0071311,20210618,PRCP,4,,,K,0700
USW0071311,20210618,SNWD,17,,,X,0700
USW0071311,20210626,SNWD,3,,,N,0800
USW0071311,20210626,PRCP,15,,,W,0700
USW0071311,20210627,TMAX,328,,,N,1700
USW0071311,20210627,SNOW,15,,,K,0800
USW0071311,20210627,PRCP,213,,,N,0800
USW0071311,20210704,SNWD,12,,,X,1800
USW0071311,20210704,TMIN,88,,,K,0700
USW0071311,20210704,PRCP,75,,,N,
USW0071311,20210707,SNOW,2,,,W,0800
USW0071311,20210707,TMAX,189,,,W,0800
USW0071311,20210707,SNWD,21,,,7,0700
USW0071311,20210715,SNWD,39,,,X,0700
USW0071311,20210715,TMIN,90,,,W,1700
USW0071311,20210715,TMAX,144,,,X,1700
USW0071311,20210717,SNWD,4,,,W,1700
USW0071311,20210717,SNOW,15,,,K,0700
USW0071311,20210717,PRCP,1,,,N,0800
USW0071311,20210717,TMIN,-59,,,K,0700
USW0071311,20210718,TMIN,47,,,N,1700
USW0071311,20210718,SNOW,9,,,K,0700
USW0071311,20210720,SNWD,12,,,X,
USW0071311,20210720,TMIN,9,,,N,1800
USW0071311,20210720,PRCP,42,,,K,0700
USW0071311,20210725,SNOW,1,,,K,1700
USW0071311,20210725,PRCP,86,,,N,1800
USW0071311,20210725,TMAX,118,,,K,
USW0071311,20210726,SNOW,7,,,N,1800
USW0071311,20210726,TMAX,198,,,W,1800
USW0071311,20210726,TMIN,-18,,,N,
USW0071311,20210726,SNWD,29,,,X,1800
USW0071311,20210727,SNWD,2,,,N,0800
USW0071311,20210727,PRCP,138,,,X,0700
USW0071311,20210727,SNOW,1,,,K,0700
USW0071311,20210731,SNWD,20,,,7,1800
USW0071311,20210731,SNOW,22,,,7,
USW0071311,20210731,TMAX,87,,,7,0700
USW0071311,20210731,PRCP,2,,,X,0700
USW0071311,20210805,SNWD,1,,,7,0700
USW0071311,20210805,PRCP,17,,,X,1700
USW0071311,20210805,TMAX,118,,,W,1800
USW0071311,20210805,TMIN,-81,,,K,1800
USW0071311,20210806,TMAX,252,,,K,0800
USW0071311,20210806,PRCP,33,,,X,1800
USW0071311,20210807,PRCP,32,,,X,1700
USW0071311,20210807,TMAX,123,,,X,0700
USW0071311,20210807,SNOW,2,,,7,1800
USW0071311,20210813,TMAX,329,,,N,1800
USW0071311,20210813,SNWD,21,,,7,1700
USW0071311,20210821,SNWD,11,,,7,1800
USW0071311,20210821,PRCP,33,,,N,
USW0071311,20210824,TMAX,137,,,N,1700
USW0071311,20210824,SNWD,25,,,K,1800
USW0071311,20210824,TMIN,25,,,N,1700
USW0071311,20210824,SNOW,3,,,7,1700
USW0071311,20210826,PRCP,31,,,K,0800
USW0071311,20210826,SNOW,8,,,W,1800
USW0071311,20210826,TMAX,168,,,N,1700
USW0071311,20210826,SNWD,10,,,7,1800
USW0071311,20210827,TMIN,107,,,7,0800
USW0071311,20210827,SNOW,5,,,7,1800
USW0071311,20210827,PRCP,1,,,X,1800
USW0071311,20210827,SNWD,39,,,X,1800
USW0071311,20210902,PRCP,47,,,K,0800
USW0071311,20210902,TMIN,2,,,K,0800
USW0071311,20210902,SNWD,21,,,X,0700
USW0071311,20210903,SNWD,19,,,K,1700
USW0071311,20210903,SNOW,3,,,7,1800
USW0071311,20210903,TMAX,95,,,N,0800
USW0071311,20210906,TMAX,115,,,N,0700
USW0071311,20210906,SNOW,33,,,W,0700
USW0071311,20210907,SNWD,18,,,X,1800
USW0071311,20210907,PRCP,63,,,X,1700
USW0071311,20210908,SNWD,10,,,K,0800
USW0071311,20210908,TMIN,-33,,,N,
USW0071311,20210908,PRCP,0,,,N,1800
USW0071311,20210908,TMAX,258,,,W,
USW0071311,20210914,PRCP,8,,,K,1700
USW0071311,20210914,TMIN,60,,,K,1800
USW0071311,20210914,TMAX,251,,,K,1800
USW0071311,20210919,SNOW,21,,,N,0700
USW0071311,20210919,SNWD,19,,,7,1700
USW0071311,20210919,PRCP,19,,,K,1800
USW0071311,20210919,TMIN,53,,,W,1700
USW0071311,20210920,TMAX,222,,,K,1800
USW0071311,20210920,SNWD,24,,,7,1700
USW0071311,20210920,SNOW,5,,,X,0700
USW0071311,20210925,SNWD,40,,,X,1700
USW0071311,20210925,TMAX,128,,,X,0700
USW0071311,20210925,SNOW,2,,,X,0700
USW0071311,20210927,TMIN,-94,,,7,0700
USW0071311,20210927,TMAX,200,,,N,1800
USW0071311,20210927,SNOW,2,,,K,0800
USW0071311,20210927,SNWD,8,,,N,1700
USW0071311,20210930,TMAX,238,,,W,1700
USW0071311,20210930,SNWD,8,,,K,1700
USW0071311,20210930,PRCP,14,,,7,0700
USW0071311,20211005,PRCP,75,,,K,
USW0071311,20211005,TMIN,160,,,W,0700
USW0071311,20211005,SNOW,24,,,X,1800
USW0071311,20211007,SNWD,30,,,W,1700
USW0071311,20211007,SNOW,4,,,7,
USW0071311,20211007,TMIN,109,,,N,0800
USW0071311,20211007,PRCP,33,,,X,
USW0071311,20211010,TMIN,59,,,W,0800
USW0071311,20211010,SNOW,7,,,K,0700
USW0071311,20211010,SNWD,13,,,W,
USW0071311,20211010,TMAX,175,,,7,1800
USW0071311,20211011,SNOW,2,,,K,1700
USW0071311,20211011,PRCP,42,,,X,0800
USW0071311,20211012,TMIN,77,,,W,
USW0071311,20211012,SNWD,4,,,N,0800
USW0071311,20211012,PRCP,65,,,N,0700
USW0071311,20211012,SNOW,8,,,7,
USW0071311,20211014,TMIN,89,,,7,1800
USW0071311,20211014,PRCP,5,,,K,0700
USW0071311,20211019,TMAX,159,,,N,0800
USW0071311,20211019,TMIN,100,,,W,0800
USW0071311,20211019,PRCP,25,,,7,0800
USW0071311,20211019,SNWD,5,,,X,1700
USW0071311,20211020,TMIN,163,,,K,1700
USW0071311,20211020,TMAX,307,,,K,
USW0071311,20211021,SNOW,1,,,X,1800
USW0071311,20211021,TMIN,28,,,W,1800
USW0071311,20211023,SNOW,12,,,K,
USW0071311,20211023,PRCP,4,,,W,0800
USW0071311,20211025,SNOW,5,,,K,
USW0071311,20211025,TMAX,28,,,K,
USW0071311,20211025,SNWD,59,,,W,
USW0071311,20211029,TMIN,-88,,,K,0800
USW0071311,20211029,TMAX,104,,,K,0700
USW0071311,20211029,SNWD,21,,,N,0800
USW0071311,20211029,SNOW,1,,,N,1700
USW0071311,20211031,PRCP,95,,,7,1800
USW0071311,20211031,SNWD,1,,,X,1800
USW0071311,20211031,TMIN,141,,,X,1700
USW0071311,20211031,SNOW,12,,,W,1700
USW0071311,20211101,TMIN,81,,,W,
USW0071311,20211101,SNOW,1,,,W,1800
USW0071311,20211107,SNWD,3,,,N,1800
USW0071311,20211107,TMAX,189,,,K,
USW0071311,20211107,PRCP,0,,,K,0800
USW0071311,20211110,PRCP,14,,,K,
USW0071311,20211110,SNOW,2,,,N,0700
USW0071311,20211110,SNWD,1,,,K,1700
USW0071311,20211114,SNOW,2,,,7,0700
USW0071311,20211114,TMAX,199,,,7,0800
USW0071311,20211114,SNWD,32,,,7,1700
USW0071311,20211114,PRCP,18,,,7,0800
USW0071311,20211117,TMIN,25,,,W,1700
USW0071311,20211117,TMAX,308,,,X,1700
USW0071311,20211117,SNWD,15,,,7,1700
USW0071311,20211126,TMAX,153,,,K,
USW0071311,20211126,SNWD,17,,,7,0700
USW0071311,20211126,TMIN,197,,,W,1700
USW0071311,20211128,TMAX,51,,,W,1700
USW0071311,20211128,SNOW,7,,,X,1700
USW0071311,20211204,TMIN,155,,,N,1800
USW0071311,20211204,SNWD,19,,,N,
USW0071311,20211212,TMIN,125,,,K,
USW0071311,20211212,PRCP,9,,,7,
USW0071311,20211212,SNOW,3,,,7,
USW0071311,20211214,TMAX,115,,,K,
USW0071311,20211214,TMIN,139,,,K,0800
USW0071311,20211214,SNOW,10,,,N,0800
USW0071311,20211216,SNWD,4,,,K,0800
USW0071311,20211216,SNOW,1,,,W,0800
USW0071311,20211219,TMIN,-128,,,X,0700
USW0071311,20211219,SNWD,7,,,K,0800
USW0071311,20211219,TMAX,66,,,W,1700
USW0071311,20211224,TMIN,57,,,X,1800
USW0071311,20211224,TMAX,193,,,X,0700
USW0071311,20211224,SNOW,41,,,W,0700
USW0071311,20220103,SNOW,7,,,N,1700
USW0071311,20220103,TMAX,251,,,K,0800
USW0071311,20220103,SNWD,35,,,X,
USW0071311,20220103,TMIN,42,,,7,0700
USW0071311,20220109,SNOW,1,,,K,0700
USW0071311,20220109,TMIN,-13,,,7,0700
USW0071311,20220109,PRCP,7,,,N,
USW0071311,20220109,SNWD,19,,,K,
USW0071311,20220115,SNOW,10,,,N,0700
USW0071311,20220115,PRCP,60,,,K,0800
USW0071311,20220117,PRCP,10,,,W,1700
USW0071311,20220117,SNOW,11,,,W,1800
USW0071311,20220117,SNWD,23,,,7,
USW0071311,20220118,TMAX,52,,,7,
USW0071311,20220118,PRCP,7,,,7,1800
USW0071311,20220121,TMAX,173,,,X,
USW0071311,20220121,SNOW,11,,,7,
USW0071311,20220121,TMIN,41,,,7,1700
USW0071311,20220121,PRCP,53,,,K,0700
USW0071311,20220130,TMIN,-114,,,W,0800
USW0071311,20220130,SNWD,30,,,7,
USW0071311,20220130,TMAX,89,,,7,1700
USW0071311,20220203,TMAX,275,,,N,0700
USW0071311,20220203,PRCP,8,,,N,1800
USW0071311,20220203,SNWD,12,,,7,0800
USW0071311,20220205,PRCP,13,,,N,1700
USW0071311,20220205,TMIN,169,,,X,0700
USW0071311,20220205,SNWD,2,,,X,1800
USW0071311,20220205,TMAX,249,,,X,0800
USW0071311,20220210,SNOW,0,,,X,
USW0071311,20220210,TMAX,290,,,N,0700
USW0071311,20220210,TMIN,72,,,N,1700
USW0071311,20220210,SNWD,2,,,W,0800
USW0071311,20220214,TMIN,105,,,7,0800
USW0071311,20220214,PRCP,92,,,X,
USW0071311,20220214,SNOW,21,,,X,0700
USW0071311,20220220,PRCP,16,,,X,1700
USW0071311,20220220,SNOW,12,,,7,1800
USW0071311,20220222,PRCP,13,,,N,
USW0071311,20220222,TMIN,2,,,X,0700
USW0071311,20220225,TMIN,19,,,7,1800
USW0071311,20220225,SNWD,49,,,N,
USW0071311,20220225,PRCP,12,,,W,
USW0071311,20220227,SNOW,15,,,W,0800
USW0071311,20220227,TMIN,130,,,W,0800
USW0071311,20220227,PRCP,0,,,X,0700
USW0071311,20220227,SNWD,1,,,K,0800
USW0071311,20220228,SNWD,1,,,X,0800
USW0071311,20220228,TMAX,212,,,X,0700
USW0071311,20220228,PRCP,25,,,K,
USW0071311,20220228,SNOW,13,,,W,1800
USW0071311,20220301,PRCP,5,,,K,0800
USW0071311,20220301,SNWD,21,,,X,
USW0071311,20220302,TMIN,-6,,,7,0700
USW0071311,20220302,TMAX,251,,,7,0800
USW0071311,20220302,SNWD,24,,,W,0700
USW0071311,20220302,SNOW,14,,,N,
USW0071311,20220305,SNWD,1,,,K,0700
USW0071311,20220305,TMIN,94,,,7,1700
USW0071311,20220308,TMIN,117,,,W,0800
USW0071311,20220308,SNOW,1,,,X,1800
USW0071311,20220308,SNWD,24,,,7,0800
USW0071311,20220308,PRCP,3,,,K,0700
USW0071311,20220320,PRCP,1,,,W,1700
USW0071311,20220320,TMAX,214,,,W,0800
USW0071311,20220320,TMIN,50,,,W,0700
USW0071311,20220323,SNOW,10,,,K,0700
USW0071311,20220323,SNWD,77,,,N,0800
USW0071311,20220327,SNWD,26,,,7,1700
USW0071311,20220327,TMAX,174,,,N,1800
USW0071311,20220327,PRCP,5,,,K,0700
USW0071311,20220412,TMAX,121,,,7,1800
USW0071311,20220412,PRCP,18,,,7,
USW0071311,20220412,TMIN,-43,,,K,0800
USW0071311,20220416,TMIN,9,,,W,
USW0071311,20220416,PRCP,22,,,X,1700
USW0071311,20220416,SNWD,0,,,K,0700
USW0071311,20220416,SNOW,20,,,W,0700
USW0071311,20220418,SNOW,15,,,X,0800
USW0071311,20220418,SNWD,22,,,K,0700
USW0071311,20220418,PRCP,84,,,7,
USW0071311,20220418,TMIN,-53,,,X,
USW0071311,20220420,SNWD,5,,,X,
USW0071311,20220420,TMAX,61,,,X,1800
USW0071311,20220422,TMAX,189,,,7,0800
USW0071311,20220422,SNWD,5,,,W,
USW0071311,20220422,PRCP,9,,,X,
USW0071311,20220422,SNOW,44,,,W,
USW0071311,20220429,TMIN,90,,,W,0700
USW0071311,20220429,TMAX,157,,,X,
USW0071311,20220506,SNWD,15,,,7,
USW0071311,20220506,TMIN,82,,,K,1700
USW0071311,20220506,TMAX,261,,,N,1700
USW0071311,20220506,PRCP,10,,,W,0700
USW0071311,20220510,PRCP,12,,,K,1800
USW0071311,20220510,SNOW,5,,,W,1700
USW0071311,20220515,PRCP,6,,,N,1700
USW0071311,20220515,TMAX,190,,,K,1700
USW0071311,20220527,SNWD,1,,,X,
USW0071311,20220527,PRCP,18,,,K,1800
USW0071311,20220529,TMAX,131,,,K,1700
USW0071311,20220529,PRCP,37,,,N,
USW0071311,20220602,SNOW,31,,,7,0800
USW0071311,20220602,SNWD,9,,,W,1700
USW0071311,20220602,PRCP,10,,,N,1700
USW0071311,20220604,SNOW,6,,,K,1700
USW0071311,20220604,TMIN,205,,,7,0700
USW0071311,20220604,PRCP,115,,,K,
USW0071311,20220604,SNWD,1,,,N,0700
USW0071311,20220611,PRCP,26,,,X,0800
USW0071311,20220611,SNOW,14,,,X,1800
USW0071311,20220611,TMAX,154,,,W,1700
USW0071311,20220613,PRCP,61,,,X,1700
USW0071311,20220613,SNOW,7,,,X,1700
USW0071311,20220613,TMAX,106,,,7,0800
USW0071311,20220613,TMIN,-49,,,K,1800
USW0071311,20220617,PRCP,10,,,N,1800
USW0071311,20220617,SNOW,4,,,K,1800
USW0071311,20220617,TMAX,130,,,W,
USW0071311,20220618,TMAX,247,,,7,0700
USW0071311,20220618,PRCP,77,,,7,0800
USW0071311,20220618,TMIN,187,,,7,0800
USW0071311,20220618,SNOW,5,,,N,0800
USW0071311,20220620,PRCP,36,,,W,
USW0071311,20220620,SNWD,8,,,K,
USW0071311,20220624,TMAX,175,,,W,0800
USW0071311,20220624,SNWD,40,,,X,1800
USW0071311,20220624,PRCP,17,,,X,1800
USW0071311,20220627,SNOW,1,,,7,0800
USW0071311,20220627,TMIN,27,,,W,1700
USW0071311,20220627,SNWD,18,,,X,1800
USW0071311,20220627,TMAX,234,,,N,0800
USW0071311,20220701,TMAX,321,,,N,0800
USW0071311,20220701,TMIN,134,,,7,1700
USW0071311,20220701,PRCP,42,,,K,0800
USW0071311,20220701,SNOW,2,,,N,1800
USW0071311,20220708,SNOW,0,,,W,
USW0071311,20220708,PRCP,38,,,N,0800
USW0071311,20220708,TMIN,59,,,7,
USW0071311,20220712,TMAX,292,,,7,
USW0071311,20220712,TMIN,84,,,N,
USW0071311,20220712,SNOW,15,,,W,1800
USW0071311,20220712,PRCP,12,,,W,1700
USW0071311,20220721,TMAX,231,,,N,0700
USW0071311,20220721,SNWD,59,,,N,0700
USW0071311,20220724,TMIN,-4,,,X,
USW0071311,20220724,SNOW,15,,,K,1700
USW0071311,20220728,PRCP,67,,,7,0800
USW0071311,20220728,SNWD,2,,,K,0800
USW0071311,20220728,TMAX,76,,,X,
USW0071311,20220728,SNOW,1,,,N,1800
USW0071311,20220802,TMAX,198,,,N,1800
USW0071311,20220802,SNOW,0,,,7,0700
USW0071311,20220802,PRCP,71,,,K,
USW0071311,20220806,SNOW,4,,,N,
USW0071311,20220806,TMAX,356,,,7,1700
USW0071311,20220809,TMIN,-1,,,W,0800
USW0071311,20220809,PRCP,18,,,N,1700
USW0071311,20220810,SNOW,1,,,N,1700
USW0071311,20220810,PRCP,9,,,N,1800
USW0071311,20220810,TMAX,104,,,X,1700
USW0071311,20220812,PRCP,6,,,N,0700
USW0071311,20220812,SNOW,11,,,K,1700
USW0071311,20220815,PRCP,96,,,7,0700
USW0071311,20220815,SNWD,23,,,W,
USW0071311,20220818,PRCP,27,,,K,1800
USW0071311,20220818,TMIN,-18,,,W,0700
USW0071311,20220818,SNOW,6,,,X,1800
USW0071311,20220818,SNWD,0,,,7,0700
USW0071311,20220822,PRCP,81,,,X,0800
USW0071311,20220822,TMIN,106,,,K,1800
USW0071311,20220822,SNWD,22,,,K,1700
USW0071311,20220822,TMAX,156,,,7,0800
USW0071311,20220823,TMAX,104,,,N,1700
USW0071311,20220823,PRCP,15,,,7,0800
USW0071311,20220824,PRCP,73,,,W,
USW0071311,20220824,SNWD,4,,,7,1700
USW0071311,20220824,SNOW,5,,,W,1800
USW0071311,20220824,TMIN,79,,,X,1800
USW0071311,20220827,PRCP,26,,,7,1700
USW0071311,20220827,SNWD,6,,,7,1700
USW0071311,20220827,SNOW,7,,,K,0700
USW0071311,20220831,TMIN,185,,,N,0800
USW0071311,20220831,SNOW,20,,,X,0800
USW0071311,20220831,SNWD,4,,,W,0800
USW0071311,20220902,PRCP,67,,,7,
USW0071311,20220902,SNOW,21,,,X,
USW0071311,20220905,TMIN,113,,,7,0700
USW0071311,20220905,TMAX,160,,,7,1800
USW0071311,20220905,SNWD,6,,,N,
USW0071311,20220906,SNWD,3,,,X,1800
USW0071311,20220906,TMAX,150,,,K,0700
USW0071311,20220906,TMIN,-3,,,W,0700
USW0071311,20220908,TMAX,233,,,N,1800
USW0071311,20220908,SNWD,32,,,X,1700
USW0071311,20220908,PRCP,92,,,N,1700
USW0071311,20220908,SNOW,36,,,X,1700
USW0071311,20220910,PRCP,29,,,W,1700
USW0071311,20220910,SNWD,7,,,7,1700
USW0071311,20220911,SNOW,22,,,N,
USW0071311,20220911,TMIN,31,,,K,0800
USW0071311,20220914,PRCP,22,,,7,1700
USW0071311,20220914,SNWD,0,,,N,1700
USW0071311,20220914,TMIN,113,,,W,1700
USW0071311,20220917,PRCP,39,,,X,0700
USW0071311,20220917,SNWD,35,,,X,0800
USW0071311,20220917,SNOW,31,,,N,
USW0071311,20220930,TMIN,125,,,N,0700
USW0071311,20220930,TMAX,237,,,X,1800
USW0071311,20221001,SNOW,19,,,K,0700
USW0071311,20221001,TMIN,-43,,,7,1700
USW0071311,20221005,TMAX,132,,,K,
USW0071311,20221005,SNOW,23,,,X,1700
USW0071311,20221005,PRCP,66,,,K,0800
USW0071311,20221005,SNWD,4,,,X,
USW0071311,20221006,TMIN,17,,,W,1800
USW0071311,20221006,SNWD,25,,,X,0800
USW0071311,20221015,PRCP,98,,,W,0700
USW0071311,20221015,SNOW,11,,,N,1700
USW0071311,20221021,PRCP,41,,,X,0700
USW0071311,20221021,TMAX,124,,,W,
USW0071311,20221026,PRCP,69,,,X,0800
USW0071311,20221026,TMIN,59,,,K,0700
USW0071311,20221026,SNOW,4,,,K,0800
USW0071311,20221027,SNOW,5,,,7,1800
USW0071311,20221027,SNWD,16,,,K,1800
USW0071311,20221027,TMIN,30,,,K,
USW0071311,20221029,TMIN,36,,,N,0800
USW0071311,20221029,TMAX,246,,,W,
USW0071311,20221029,SNWD,27,,,W,1700
USW0071311,20221029,PRCP,9,,,W,1700
USW0071311,20221030,SNOW,22,,,N,
USW0071311,20221030,TMAX,206,,,X,0700
USW0071311,20221030,SNWD,44,,,X,0700
USW0071311,20221030,PRCP,30,,,7,0800
USW0071311,20221031,TMIN,41,,,7,1700
USW0071311,20221031,PRCP,55,,,X,1700
USW0071311,20221031,TMAX,284,,,N,0800
USW0071311,20221031,SNWD,5,,,W,1700
USW0071311,20221107,TMIN,157,,,W,0800
USW0071311,20221107,SNOW,3,,,X,1700
USW0071311,20221110,SNWD,33,,,W,0800
USW0071311,20221110,SNOW,14,,,K,1800
USW0071311,20221110,TMIN,76,,,N,0800
USW0071311,20221112,SNWD,0,,,N,1800
USW0071311,20221112,TMAX,274,,,X,0700
USW0071311,20221112,TMIN,128,,,7,1700
USW0071311,20221112,PRCP,31,,,X,0800
USW0071311,20221116,PRCP,14,,,N,0800
USW0071311,20221116,SNOW,15,,,7,1700
USW0071311,20221116,TMAX,305,,,W,0800
USW0071311,20221116,TMIN,-53,,,K,0800
USW0071311,20221120,TMAX,203,,,N,
USW0071311,20221120,SNOW,10,,,X,
USW0071311,20221202,TMAX,71,,,7,1700
USW0071311,20221202,PRCP,23,,,X,1700
USW0071311,20221202,SNOW,20,,,7,1700
USW0071311,20221202,TMIN,65,,,X,0700
USW0071311,20221209,TMIN,-31,,,N,0800
USW0071311,20221209,SNWD,6,,,7,1700
USW0071311,20221209,TMAX,28,,,N,
USW0071311,20221209,SNOW,7,,,K,1800
USW0071311,20221210,TMAX,192,,,X,0800
USW0071311,20221210,TMIN,58,,,N,0800
USW0071311,20221212,PRCP,6,,,N,1700
USW0071311,20221212,SNWD,35,,,X,0700
USW0071311,20221212,TMAX,334,,,W,0700
USW0071311,20221212,SNOW,1,,,X,0800
USW0071311,20221214,TMIN,96,,,K,1800
USW0071311,20221214,SNOW,7,,,N,0800
USW0071311,20221218,SNOW,8,,,N,0700
USW0071311,20221218,TMAX,108,,,K,0800
USW0071311,20221218,SNWD,8,,,W,
USW0071311,20221218,TMIN,140,,,X,1700
USW0071311,20221219,PRCP,7,,,7,
USW0071311,20221219,TMIN,59,,,W,0800
USW0071311,20221219,TMAX,192,,,K,0700
USW0071311,20221226,TMIN,61,,,N,1700
USW0071311,20221226,SNOW,40,,,N,1800
USW0071311,20221226,TMAX,227,,,W,1700
USW0071311,20230106,SNWD,5,,,W,1700
USW0071311,20230106,TMAX,113,,,X,1700
USW0071311,20230106,TMIN,169,,,X,1800
USW0071311,20230106,PRCP,41,,,N,
USW0071311,20230108,SNOW,0,,,7,1800
USW0071311,20230108,TMAX,170,,,W,1700
USW0071311,20230108,PRCP,20,,,7,0700
USW0071311,20230108,TMIN,102,,,K,0700
USW0071311,20230110,PRCP,24,,,K,0700
USW0071311,20230110,SNOW,6,,,7,0700
USW0071311,20230110,TMIN,-15,,,7,0700
USW0071311,20230110,SNWD,13,,,N,0800
USW0071311,20230116,TMIN,96,,,W,
USW0071311,20230116,TMAX,251,,,W,1800
USW0071311,20230116,SNWD,42,,,W,0700
USW0071311,20230116,SNOW,4,,,K,0800
USW0071311,20230120,TMAX,366,,,W,1800
USW0071311,20230120,SNWD,5,,,W,
USW0071311,20230120,SNOW,19,,,K,
USW0071311,20230131,SNOW,2,,,7,0800
USW0071311,20230131,TMIN,110,,,K,
USW0071311,20230131,PRCP,65,,,N,0700
USW0071311,20230203,TMIN,58,,,K,0800
USW0071311,20230203,PRCP,7,,,N,1800
USW0071311,20230203,SNWD,52,,,7,
USW0071311,20230207,PRCP,3,,,X,
USW0071311,20230207,TMAX,266,,,K,
USW0071311,20230207,SNWD,4,,,N,0700
USW0071311,20230207,SNOW,10,,,K,1700
USW0071311,20230208,TMAX,266,,,K,1700
USW0071311,20230208,PRCP,6,,,W,0700
USW0071311,20230208,TMIN,-27,,,N,
USW0071311,20230215,SNWD,8,,,N,
USW0071311,20230215,TMIN,-47,,,N,1800
USW0071311,20230215,PRCP,31,,,N,
USW0071311,20230215,SNOW,33,,,W,0700
USW0071311,20230218,SNOW,13,,,7,0700
USW0071311,20230218,SNWD,24,,,7,
USW0071311,20230218,TMAX,365,,,N,0800
USW0071311,20230218,TMIN,130,,,7,1800
USW0071311,20230225,SNWD,13,,,N,0800
USW0071311,20230225,TMIN,176,,,K,0700
USW0071311,20230225,TMAX,198,,,X,0700
USW0071311,20230226,TMIN,21,,,K,1800
USW0071311,20230226,SNOW,6,,,N,0800
USW0071311,20230303,TMIN,-5,,,K,1700
USW0071311,20230303,PRCP,99,,,K,1800
USW0071311,20230303,TMAX,404,,,N,0800
USW0071311,20230303,SNWD,7,,,N,0700
USW0071311,20230304,TMAX,150,,,W,0700
USW0071311,20230304,PRCP,11,,,X,1700
USW0071311,20230304,SNWD,4,,,N,
USW0071311,20230312,PRCP,9,,,K,
USW0071311,20230312,TMIN,52,,,7,
USW0071311,20230312,SNWD,11,,,7,
USW0071311,20230313,TMAX,272,,,K,1800
USW0071311,20230313,SNWD,60,,,X,
USW0071311,20230313,TMIN,22,,,7,1800
USW0071311,20230313,PRCP,10,,,K,
USW0071311,20230316,SNOW,9,,,N,
USW0071311,20230316,PRCP,22,,,N,1700
USW0071311,20230320,SNOW,13,,,X,0800
USW0071311,20230320,TMIN,-38,,,X,0800
USW0071311,20230320,PRCP,30,,,W,0700
USW0071311,20230323,TMIN,-16,,,K,
USW0071311,20230323,PRCP,67,,,W,0700
USW0071311,20230324,TMIN,29,,,W,
USW0071311,20230324,SNOW,20,,,N,1800
USW0071311,20230328,SNWD,6,,,7,0800
USW0071311,20230328,TMAX,233,,,W,1800
USW0071311,20230330,TMIN,60,,,X,
USW0071311,20230330,SNOW,9,,,X,
USW0071311,20230330,TMAX,251,,,7,1800
USW0071311,20230407,SNOW,1,,,N,1800
USW0071311,20230407,PRCP,23,,,K,0800
USW0071311,20230413,SNWD,58,,,W,
USW0071311,20230413,PRCP,7,,,W,
USW0071311,20230413,TMIN,184,,,N,
USW0071311,20230415,SNOW,9,,,K,0700
USW0071311,20230415,PRCP,55,,,W,0800
USW0071311,20230415,TMAX,347,,,X,1800
USW0071311,20230415,TMIN,65,,,X,0700
USW0071311,20230420,SNOW,33,,,W,
USW0071311,20230420,PRCP,45,,,X,0700
USW0071311,20230420,TMIN,22,,,N,1700
USW0071311,20230426,SNOW,14,,,W,
USW0071311,20230426,TMIN,48,,,K,1700
USW0071311,20230426,SNWD,15,,,N,0700
USW0071311,20230427,TMIN,67,,,7,0700
USW0071311,20230427,TMAX,218,,,X,0800
USW0071311,20230427,PRCP,51,,,K,
USW0071311,20230428,SNWD,3,,,W,0800
USW0071311,20230428,SNOW,34,,,W,0700
USW0071311,20230429,TMIN,4,,,7,0700
USW0071311,20230429,SNOW,11,,,7,0700
USW0071311,20230429,SNWD,3,,,X,
USW0071311,20230501,TMIN,112,,,7,0800
USW0071311,20230501,PRCP,23,,,X,
USW0071311,20230506,TMIN,143,,,N,
USW0071311,20230506,SNWD,1,,,W,0800
USW0071311,20230509,TMAX,239,,,7,0800
USW0071311,20230509,SNOW,20,,,N,
USW0071311,20230509,PRCP,42,,,W,0800
USW0071311,20230510,PRCP,28,,,7,0800
USW0071311,20230510,SNWD,1,,,X,
USW0071311,20230512,PRCP,45,,,7,0700
USW0071311,20230512,SNOW,4,,,X,0700
USW0071311,20230512,TMIN,49,,,X,1800
USW0071311,20230513,SNOW,5,,,N,0800
USW0071311,20230513,PRCP,14,,,W,1800
USW0071311,20230513,SNWD,9,,,X,1800
USW0071311,20230514,TMAX,156,,,N,1700
