h3_index,year,month,obs_count,total_pollinators,species_richness,PRCP,SNOW,SNWD,TMAX,TMIN,avg_crop_val,merged_abstracts,image_path
862a544dfffffff,2023,7,1,2,1,0.0,0.0,0.0,0.0,0.0,0.0,"Residues of neonicotinoid found in pollen samples correlate with increased mortality in Osmia lignaria. Lethal dose thresholds were exceeded in 43% of tested fields. Urban gardens in Southern US provide crucial refuge for Apis mellifera amidst surrounding agricultural monocultures. Species richness was 109x higher in garden plots. Field trials in Pacific Northwest show that integrated pest management reduces Osmia lignaria mortality by 60% compared to conventional thiamethoxam application schedules. Habitat fragmentation in Southern US leads to reduced genetic diversity in native Osmia lignaria populations. We analyzed 468 sampling sites over 10 years. Climate change shifts the phenology of flowering plants in Central Valley CA, disrupting Osmia lignaria pollination networks. Mean bloom date advanced by 10 days per decade.",0
862a5522fffffff,2021,10,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,Long-term monitoring of native bumblebee populations in Midwest US reveals significant population declines linked to clothianidin application rates. We recommend immediate policy intervention. Field trials in Southern US show that integrated pest management reduces Bombus impatiens mortality by 6% compared to conventional imidacloprid application schedules. Field trials in Central Valley CA show that integrated pest management reduces Bombus terrestris mortality by 63% compared to conventional thiamethoxam application schedules. Residues of imidacloprid found in pollen samples correlate with increased mortality in Osmia lignaria. Lethal dose thresholds were exceeded in 62% of tested fields.,0
862a55947ffffff,2023,7,1,5,1,0.0,0.0,0.0,0.0,0.0,0.0,"Residues of neonicotinoid found in pollen samples correlate with increased mortality in Osmia lignaria. Lethal dose thresholds were exceeded in 43% of tested fields. Urban gardens in Southern US provide crucial refuge for Apis mellifera amidst surrounding agricultural monocultures. Species richness was 109x higher in garden plots. Field trials in Pacific Northwest show that integrated pest management reduces Osmia lignaria mortality by 60% compared to conventional thiamethoxam application schedules. Habitat fragmentation in Southern US leads to reduced genetic diversity in native Osmia lignaria populations. We analyzed 468 sampling sites over 10 years. Climate change shifts the phenology of flowering plants in Central Valley CA, disrupting Osmia lignaria pollination networks. Mean bloom date advanced by 10 days per decade.",0
862a56a6fffffff,2020,4,1,3,1,0.0,0.0,0.0,0.0,0.0,0.0,"Climate change shifts the phenology of flowering plants in Central Valley CA, disrupting Osmia lignaria pollination networks. Mean bloom date advanced by 5 days per decade.",0
862a56d8fffffff,2021,9,1,5,1,0.0,0.0,0.0,0.0,0.0,0.0,"This study evaluates the impact of thiamethoxam exposure on Bombus terrestris colonies across Midwest US. Results indicate a 44% decline in colony health metrics over the study period. Urban gardens in Southern US provide crucial refuge for Bombus terrestris amidst surrounding agricultural monocultures. Species richness was 299x higher in garden plots. Urban gardens in Great Plains provide crucial refuge for native bumblebee amidst surrounding agricultural monocultures. Species richness was 129x higher in garden plots. Climate change shifts the phenology of flowering plants in Central Valley CA, disrupting native bumblebee pollination networks. Mean bloom date advanced by 11 days per decade.",0
862a5866fffffff,2021,1,1,3,1,0.0,0.0,0.0,0.0,0.0,0.0,"Climate change shifts the phenology of flowering plants in Midwest US, disrupting Bombus terrestris pollination networks. Mean bloom date advanced by 11 days per decade. Residues of organophosphate found in pollen samples correlate with increased mortality in Osmia lignaria. Lethal dose thresholds were exceeded in 41% of tested fields. This study evaluates the impact of neonicotinoid exposure on Bombus terrestris colonies across Eastern Seaboard. Results indicate a 20% decline in colony health metrics over the study period. Residues of glyphosate found in pollen samples correlate with increased mortality in Bombus terrestris. Lethal dose thresholds were exceeded in 5% of tested fields. Urban gardens in Central Valley CA provide crucial refuge for Apis mellifera amidst surrounding agricultural monocultures. Species richness was 280x higher in garden plots.",0
862a5ac5fffffff,2020,10,1,2,1,0.0,0.0,0.0,0.0,0.0,0.0,"Climate change shifts the phenology of flowering plants in Southern US, disrupting Megachile rotundata pollination networks. Mean bloom date advanced by 9 days per decade.",0
862a5b6cfffffff,2021,7,1,2,1,0.0,0.0,0.0,0.0,0.0,0.0,"Climate change shifts the phenology of flowering plants in Southern US, disrupting Bombus impatiens pollination networks. Mean bloom date advanced by 7 days per decade. Climate change shifts the phenology of flowering plants in Midwest US, disrupting Bombus impatiens pollination networks. Mean bloom date advanced by 11 days per decade. Residues of thiamethoxam found in pollen samples correlate with increased mortality in Bombus impatiens. Lethal dose thresholds were exceeded in 44% of tested fields.",0
862a5b6dfffffff,2022,8,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,Residues of clothianidin found in pollen samples correlate with increased mortality in Bombus terrestris. Lethal dose thresholds were exceeded in 45% of tested fields. Field trials in Midwest US show that integrated pest management reduces Bombus impatiens mortality by 49% compared to conventional neonicotinoid application schedules. Long-term monitoring of Osmia lignaria populations in Eastern Seaboard reveals significant population declines linked to clothianidin application rates. We recommend immediate policy intervention. Habitat fragmentation in Southern US leads to reduced genetic diversity in native native bumblebee populations. We analyzed 271 sampling sites over 19 years.,0
862a5b95fffffff,2020,4,1,25,1,0.0,0.0,0.0,0.0,0.0,0.0,"Climate change shifts the phenology of flowering plants in Central Valley CA, disrupting Osmia lignaria pollination networks. Mean bloom date advanced by 5 days per decade.",0
862a5d8afffffff,2020,7,1,10,1,0.0,0.0,0.0,0.0,0.0,0.0,This study evaluates the impact of clothianidin exposure on native bumblebee colonies across Great Plains. Results indicate a 35% decline in colony health metrics over the study period. Habitat fragmentation in Southern US leads to reduced genetic diversity in native native bumblebee populations. We analyzed 280 sampling sites over 16 years.,0
862a7311fffffff,2021,7,1,2,1,0.0,0.0,0.0,0.0,0.0,0.0,"Climate change shifts the phenology of flowering plants in Southern US, disrupting Bombus impatiens pollination networks. Mean bloom date advanced by 7 days per decade. Climate change shifts the phenology of flowering plants in Midwest US, disrupting Bombus impatiens pollination networks. Mean bloom date advanced by 11 days per decade. Residues of thiamethoxam found in pollen samples correlate with increased mortality in Bombus impatiens. Lethal dose thresholds were exceeded in 44% of tested fields.",0
862a73627ffffff,2020,6,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,This study evaluates the impact of thiamethoxam exposure on Megachile rotundata colonies across Pacific Northwest. Results indicate a 46% decline in colony health metrics over the study period. Long-term monitoring of Apis mellifera populations in Southern US reveals significant population declines linked to clothianidin application rates. We recommend immediate policy intervention.,0
862a73707ffffff,2020,12,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,Residues of organophosphate found in pollen samples correlate with increased mortality in Osmia lignaria. Lethal dose thresholds were exceeded in 47% of tested fields. Field trials in Great Plains show that integrated pest management reduces Osmia lignaria mortality by 62% compared to conventional organophosphate application schedules. Residues of imidacloprid found in pollen samples correlate with increased mortality in native bumblebee. Lethal dose thresholds were exceeded in 38% of tested fields.,0
862a80147ffffff,2023,10,1,5,1,0.0,0.0,0.0,0.0,0.0,0.0,"Residues of organophosphate found in pollen samples correlate with increased mortality in native bumblebee. Lethal dose thresholds were exceeded in 13% of tested fields. Climate change shifts the phenology of flowering plants in Pacific Northwest, disrupting Apis mellifera pollination networks. Mean bloom date advanced by 10 days per decade. Residues of organophosphate found in pollen samples correlate with increased mortality in Apis mellifera. Lethal dose thresholds were exceeded in 14% of tested fields.",0
862a8039fffffff,2021,2,1,3,1,0.0,0.0,0.0,0.0,0.0,0.0,"Climate change shifts the phenology of flowering plants in Southern US, disrupting native bumblebee pollination networks. Mean bloom date advanced by 8 days per decade. Field trials in Pacific Northwest show that integrated pest management reduces Apis mellifera mortality by 30% compared to conventional clothianidin application schedules. Field trials in Southern US show that integrated pest management reduces Osmia lignaria mortality by 24% compared to conventional clothianidin application schedules.",0
862a8156fffffff,2020,12,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,Residues of organophosphate found in pollen samples correlate with increased mortality in Osmia lignaria. Lethal dose thresholds were exceeded in 47% of tested fields. Field trials in Great Plains show that integrated pest management reduces Osmia lignaria mortality by 62% compared to conventional organophosphate application schedules. Residues of imidacloprid found in pollen samples correlate with increased mortality in native bumblebee. Lethal dose thresholds were exceeded in 38% of tested fields.,0
